date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,selling fees,fba fees,other transaction fees,other,total
"Jan 26, 2017 2:21:52 AM PST",6278146391,Order,107-2968995-7410606,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,New Hyde Park,New York,11040,22.95,0,0,0,0,-3.44,-2.42,0,0,17.09
"Jan 26, 2017 2:28:28 AM PST",6278146391,Order,111-5714513-1549866,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,BROOKLYN,NY,11213-4505,17.95,0,0,0,0,-2.69,-3.42,0,0,11.84
"Jan 26, 2017 9:11:09 AM PST",6278146391,Order,002-0411323-8105025,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,GROVE CITY,OH,43123-9726,17.95,0,0,0,0,-2.69,-3.42,0,0,11.84
"Jan 26, 2017 9:11:09 AM PST",6278146391,Order,002-0411323-8105025,J8006-BLACK-M,Annabelle Women's Long Sleeve Comfy Tie Dye Harem Jumpsuit Romper with Pockets Black Medium J8006,1,amazon.com,Amazon,GROVE CITY,OH,43123-9726,24.47,0,0,0,0,-3.67,-2.42,0,0,18.38
"Jan 26, 2017 12:27:27 PM PST",6278146391,Order,102-3218374-8817045,J8002-NAVY-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Navy Small J8002,1,amazon.com,Amazon,FRISCO,TX,75034-6150,17.95,0,0,0,0,-2.69,-3.42,0,0,11.84
"Jan 26, 2017 12:58:27 PM PST",6278146391,Order,103-7574807-6720202,P9000-BLACK-M,Annabelle Women's Comfy Harem Jogger Pants Black Medium,1,amazon.com,Amazon,TAMPA,FL,33629-8218,17.47,0,0,0,0,-2.62,-3.42,0,0,11.43
"Jan 26, 2017 1:29:24 PM PST",6278146391,Order,002-5433808-2055409,T1021-TAUPEGREY-L,Women's Long Sleeve Tunic Hoodie Pocket Sweatshirt Top Taupe Grey Large T1021,1,amazon.com,Amazon,RIDGE,NY,11961-1942,13.97,0,0,0,0,-2.1,-3.42,0,0,8.45
"Jan 26, 2017 2:38:16 PM PST",6278146391,FBA Customer Return Fee,002-2923035-3260241,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 26, 2017 2:38:16 PM PST",6278146391,FBA Customer Return Fee,002-2923035-3260241,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 26, 2017 2:38:16 PM PST",6278146391,FBA Customer Return Fee,002-2923035-3260241,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 26, 2017 3:17:51 PM PST",6278146391,Order,106-0390849-9887402,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,EAU CLAIRE,MI,49111-8642,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 26, 2017 3:43:22 PM PST",6278146391,Order,002-0198970-4960220,P9000-BLACK-S,Annabelle Women's Comfy Harem Jogger Pants Black Small,4,amazon.com,Seller,LEXINGTON,KY,40508-3012,71.8,0,0,0,0,-10.76,0,0,0,61.04
"Jan 26, 2017 3:44:00 PM PST",6278146391,Shipping Services,002-0198970-4960220,,Shipping Label Purchased through Amazon,,,,,,,0,0,0,0,0,0,0,0,-5.75,-5.75
"Jan 26, 2017 4:46:51 PM PST",6278146391,Order,102-4982202-5481045,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,APO,AE,9128,22.95,1.74,0,-1.74,0,-3.44,-3.42,0,0,16.09
"Jan 26, 2017 5:57:41 PM PST",6278146391,Order,110-8757699-4937059,J8005-TEAL-L,Annabelle Women's Long Sleeve Comfy Harem Tie Dye Jumpsuit Romper with Pockets Teal Large J8005,1,amazon.com,Amazon,UTUADO,PR,641,27.95,0,0,0,0,-4.19,-4.41,0,0,19.35
"Jan 26, 2017 7:30:37 PM PST",6278146391,Order,103-8872761-9237064,J8006-BLACK-L,Annabelle Women's Long Sleeve Comfy Tie Dye Harem Jumpsuit Romper with Pockets Black Large J8006,1,amazon.com,Amazon,DALLAS,TX,75246-1066,24.47,5.99,0,0,0,-3.67,-10.4,0,0,16.39
"Jan 26, 2017 8:17:32 PM PST",6278146391,Refund,002-7881274-2739428,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,LATHROP,CA,95330-9397,-22.95,0,0,0,-2.01,2.75,0,0,0,-22.21
"Jan 26, 2017 8:18:12 PM PST",6278146391,Order,110-1658991-5291401,D5051-PURPLETAUPE-S,Women's Long Sleeve Cold Shoulder Hi Low Dress Pruple Taupe Small D5051,1,amazon.com,Amazon,Reno,Nevada,89502,23.07,0,0,0,0,-3.46,-4.41,0,0,15.2
"Jan 26, 2017 8:39:23 PM PST",6278146391,FBA Customer Return Fee,116-1127207-0137813,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 26, 2017 8:39:23 PM PST",6278146391,FBA Customer Return Fee,116-1127207-0137813,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 26, 2017 8:39:23 PM PST",6278146391,FBA Customer Return Fee,116-1127207-0137813,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.95,0,0,-1.95
"Jan 26, 2017 8:39:34 PM PST",6278146391,FBA Customer Return Fee,116-1127207-0137813,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 26, 2017 8:39:34 PM PST",6278146391,FBA Customer Return Fee,116-1127207-0137813,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 26, 2017 8:39:34 PM PST",6278146391,FBA Customer Return Fee,116-1127207-0137813,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.95,0,0,-1.95
"Jan 26, 2017 8:44:25 PM PST",6278146391,Order,113-3936144-4459461,D5079-OLIVE-M,Women's Oversized Ruffle Bell Sleeve Dress Olive Medium D5079,1,amazon.com,Amazon,FRANKLINTON,NC,27525-9560,24.47,5.48,0,0,0,-3.67,-9.89,0,0,16.39
"Jan 26, 2017 9:00:53 PM PST",6278146391,FBA Customer Return Fee,107-2682554-4773043,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 26, 2017 9:00:53 PM PST",6278146391,FBA Customer Return Fee,107-2682554-4773043,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 26, 2017 9:00:53 PM PST",6278146391,FBA Customer Return Fee,107-2682554-4773043,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 26, 2017 9:08:09 PM PST",6278146391,Refund,102-7114128-2934634,T1020-FALL RUST-L,Women's High Low Jersey Tunic Tops Fall Rust Large T1020,1,amazon.com,Amazon,CEDAR PARK,TX,78613-4319,-19.57,0,0,0,0,2.35,0,0,0,-17.22
"Jan 26, 2017 10:54:01 PM PST",6278146391,FBA Customer Return Fee,107-1901900-0605839,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 26, 2017 10:54:01 PM PST",6278146391,FBA Customer Return Fee,107-1901900-0605839,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 26, 2017 10:54:01 PM PST",6278146391,FBA Customer Return Fee,107-1901900-0605839,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 26, 2017 10:55:21 PM PST",6278146391,FBA Customer Return Fee,107-1901900-0605839,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 26, 2017 10:55:21 PM PST",6278146391,FBA Customer Return Fee,107-1901900-0605839,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 26, 2017 10:55:21 PM PST",6278146391,FBA Customer Return Fee,107-1901900-0605839,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 26, 2017 11:13:42 PM PST",6278146391,Order,102-4772473-3722625,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,OCEANSIDE,CA,92056-4013,22.95,0,0,0,1.78,-3.44,-3.42,-0.05,0,17.82
"Jan 26, 2017 11:16:01 PM PST",6278146391,Order,110-9080358-0439431,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,NORTH HOLLYWOOD,CA,91601,22.95,0,0,0,2.01,-3.44,-3.42,-0.06,0,18.04
"Jan 26, 2017 11:39:22 PM PST",6278146391,Order,105-5591364-8060219,J8002-CORALBLUE-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Medium Coral Blue J8002,1,amazon.com,Amazon,atascadero,CA,93422,22.95,0,0,0,1.78,-3.44,-4.41,-0.05,0,16.83
"Jan 27, 2017 12:52:09 AM PST",6278146391,Order,111-9393627-9935412,D5012-TOMATORED-L,Annabelle Women's Solid Color Convertible Multiway Maxi Dresses Tomato Red Large,1,amazon.com,Amazon,ANTIOCH,TN,37013-1537,24.47,4.15,0,0,0,-3.67,-8.56,0,0,16.39
"Jan 27, 2017 1:04:08 AM PST",6278146391,Order,102-0825383-9633053,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,Philadelphia,Pennsylvania,19143,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 27, 2017 1:27:54 AM PST",6278146391,Order,106-9715766-5843414,J8002-JAVA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Large J8002,1,amazon.com,Amazon,WATERBURY,CT,06710-1131,22.95,2.49,0,-2.49,0,-3.44,-4.41,0,0,15.1
"Jan 27, 2017 1:33:19 AM PST",6278146391,Order,103-9381495-5265063,T1019-BLACK-L,Women's 3/4 Sleeve Comfy Rayon Jersey Blouse Tops Black Large T1019,1,amazon.com,Amazon,HARTFORD,CT,06105-4220,24.47,0,0,0,0,-3.67,-2.96,0,0,17.84
"Jan 27, 2017 2:00:20 AM PST",6278146391,Order,109-0319085-9344274,J8002-HCHARCOAL-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Heather Charcoal Small J8002,1,amazon.com,Amazon,NORFOLK,VA,23510-2410,17.95,0,0,0,0,-2.69,-4.41,0,0,10.85
"Jan 27, 2017 2:17:32 AM PST",6278146391,Order,112-9007967-8365025,T1031-BLACK-L,Women's Long Sleeve Oversized Romantic Shirring Blouse Tops Black Large T1031,1,amazon.com,Amazon,Trabuco Canyon,CA,92679,27.97,3.99,0,-3.99,2.17,-4.2,-4.41,-0.06,0,21.47
"Jan 27, 2017 2:45:28 AM PST",6278146391,FBA Customer Return Fee,109-9254071-8042625,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 27, 2017 2:45:28 AM PST",6278146391,FBA Customer Return Fee,109-9254071-8042625,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 27, 2017 2:45:28 AM PST",6278146391,FBA Customer Return Fee,109-9254071-8042625,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.95,0,0,-1.95
"Jan 27, 2017 2:48:12 AM PST",6278146391,FBA Customer Return Fee,109-9254071-8042625,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 27, 2017 2:48:12 AM PST",6278146391,FBA Customer Return Fee,109-9254071-8042625,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 27, 2017 2:48:12 AM PST",6278146391,FBA Customer Return Fee,109-9254071-8042625,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 27, 2017 2:51:07 AM PST",6278146391,FBA Customer Return Fee,112-6834774-2860221,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 27, 2017 2:51:07 AM PST",6278146391,FBA Customer Return Fee,112-6834774-2860221,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 27, 2017 2:51:07 AM PST",6278146391,FBA Customer Return Fee,112-6834774-2860221,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 27, 2017 9:19:58 AM PST",6278146391,FBA Customer Return Fee,112-1934895-8665019,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 27, 2017 9:19:58 AM PST",6278146391,FBA Customer Return Fee,112-1934895-8665019,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 27, 2017 9:19:58 AM PST",6278146391,FBA Customer Return Fee,112-1934895-8665019,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 27, 2017 11:42:38 AM PST",6278146391,Order,116-6458265-9141031,J8000-BLACK-S,Annabelle Women's Scoop Neck Sleeveless Spaghetti Strap Harem Jumpsuit Capri Black Small,1,amazon.com,Amazon,SACRAMENTO,CA,95834-3004,17.47,0,0,0,1.44,-2.62,-4.41,-0.04,0,11.84
"Jan 27, 2017 12:36:48 PM PST",6278146391,Order,109-0319085-9344274,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,NORFOLK,VA,23510-2410,17.95,0,0,0,0,-2.69,-2.42,0,0,12.84
"Jan 27, 2017 12:40:34 PM PST",6278146391,FBA Customer Return Fee,103-7906550-8773012,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 27, 2017 12:40:34 PM PST",6278146391,FBA Customer Return Fee,103-7906550-8773012,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 27, 2017 12:40:34 PM PST",6278146391,FBA Customer Return Fee,103-7906550-8773012,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 27, 2017 1:24:04 PM PST",6278146391,Order,106-8839127-3244222,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,CARENCRO,LA,70520-6177,22.95,0,0,0,0,-3.44,-2.42,0,0,17.09
"Jan 27, 2017 1:24:04 PM PST",6278146391,Order,106-8839127-3244222,J8005-TEAL-M,Annabelle Women's Long Sleeve Comfy Harem Tie Dye Jumpsuit Romper with Pockets Teal Medium J8005,1,amazon.com,Amazon,CARENCRO,LA,70520-6177,24.95,0,0,0,0,-3.74,-3.42,0,0,17.79
"Jan 27, 2017 2:01:03 PM PST",6278146391,Order,111-1673821-0174655,T1050-PINK-L,Women's Two Tone Casual Loose Fit Long Knit Shawl Cardigan Pink Large T1050,1,amazon.com,Amazon,LAKELAND,FL,33809-4012,30.07,0,0,0,0,-4.51,-4.41,0,0,21.15
"Jan 27, 2017 2:19:54 PM PST",6278146391,Refund,105-9763457-7317860,D5061-CAMEL-S,Annabelle Women's 3/4 Sleeve Fringe Suede Dress Dark Beige Camel Small D5061,1,amazon.com,Amazon,Lindsay,NE,68644,-34.95,0,0,0,0,4.19,0,0,0,-30.76
"Jan 27, 2017 2:27:14 PM PST",6278146391,Order,102-3999863-5597056,J8002-JAVA-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Medium J8002,1,amazon.com,Amazon,NORTHAMPTON,PA,18067-8826,22.95,0,0,0,0,-3.44,-4.41,0,0,15.1
"Jan 27, 2017 3:34:21 PM PST",6278146391,Order,107-8668016-3701806,D5012-TOMATORED-L,Annabelle Women's Solid Color Convertible Multiway Maxi Dresses Tomato Red Large,1,amazon.com,Amazon,MIDDLETOWN,DE,19709-9385,24.47,0,0,0,0,-3.67,-4.41,0,0,16.39
"Jan 27, 2017 4:15:39 PM PST",6278146391,Order,107-9365783-7213042,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,Surfside,FL,33154,17.95,0,0,0,0,-2.69,-2.42,0,0,12.84
"Jan 27, 2017 4:15:39 PM PST",6278146391,Order,107-9365783-7213042,J8002-RED-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Small Red J8002,1,amazon.com,Amazon,Surfside,FL,33154,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 27, 2017 4:43:22 PM PST",6278146391,Refund,115-6766803-2373003,J8002-JAVA-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Medium J8002,1,amazon.com,Amazon,GWYNN OAK,MD,21207-5603,-22.95,0,0,0,0,2.75,0,0,0,-20.2
"Jan 27, 2017 5:19:29 PM PST",6278146391,Refund,105-7354058-6585041,T1038-BLUSH-M,Annabelle Women's Open Front Draped Vest Knit Cardigan with Side Pockets Blush Medium,1,amazon.com,Amazon,ANCHORAGE,AK,99515-2257,-24.47,0,0,0,0,2.94,0,0,0,-21.53
"Jan 27, 2017 6:21:55 PM PST",6278146391,Order,114-0285831-5859442,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,RIVERDALE,IL,60827-2206,24.95,0,0,0,0,-3.74,-3.42,0,0,17.79
"Jan 27, 2017 6:41:30 PM PST",6278146391,Refund,107-9711582-3867456,D5065-BLACK-L,Women's Side Slit Cold Shoulder Maxi Dress Black Large D5065,1,amazon.com,Amazon,WAYNE,NJ,07470-4510,-27.97,0,0,0,0,3.36,0,0,0,-24.61
"Jan 27, 2017 9:30:46 PM PST",6278146391,Refund,111-6376375-7154606,J8002-NAVY-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Navy Medium J8002,1,amazon.com,Amazon,NEW YORK,NY,10023-6233,-22.95,0,0,0,0,2.75,0,0,0,-20.2
"Jan 27, 2017 10:05:36 PM PST",6278146391,Order,112-8384673-6890621,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,GAINESVILLE,VA,20155-6213,24.95,0,0,0,0,-3.74,-3.42,0,0,17.79
"Jan 28, 2017 2:36:10 AM PST",6278146391,Order,103-5006240-4545030,J8002-TAUPEGREY-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Medium Taupe Grey J8002,1,amazon.com,Amazon,SPRINGFIELD GARDENS,NY,11413-4010,22.95,0,0,0,0,-3.44,-2.42,0,0,17.09
"Jan 28, 2017 2:36:10 AM PST",6278146391,Order,103-5006240-4545030,J8002-CORALBLUE-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Large Coral Blue J8002,1,amazon.com,Amazon,SPRINGFIELD GARDENS,NY,11413-4010,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 28, 2017 2:36:10 AM PST",6278146391,Order,103-5006240-4545030,J8002-TAUPEGREY-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Large Taupe Grey J8002,1,amazon.com,Amazon,SPRINGFIELD GARDENS,NY,11413-4010,22.95,0,0,0,0,-3.44,-2.42,0,0,17.09
"Jan 28, 2017 2:36:10 AM PST",6278146391,Order,103-5006240-4545030,J8002-CORALBLUE-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Medium Coral Blue J8002,1,amazon.com,Amazon,SPRINGFIELD GARDENS,NY,11413-4010,22.95,0,0,0,0,-3.44,-3.41,0,0,16.1
"Jan 28, 2017 2:36:10 AM PST",6278146391,Order,103-5006240-4545030,J8002-NAVY-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Navy Large J8002,1,amazon.com,Amazon,SPRINGFIELD GARDENS,NY,11413-4010,22.95,0,0,0,0,-3.44,-3.41,0,0,16.1
"Jan 28, 2017 3:21:03 AM PST",6278146391,Order,114-7590136-9970642,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,Stanley,North Carolina,28164,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 28, 2017 11:32:28 AM PST",6278146391,Refund,108-3088196-1263402,D5061-BURGUNDY-M,Annabelle Women's 3/4 Sleeve Fringe Suede Dress Burgundy Medium D5061,1,amazon.com,Amazon,Homestead,FL,33030,-24.47,0,0,0,0,2.94,0,0,0,-21.53
"Jan 28, 2017 11:55:56 AM PST",6278146391,Order,107-5448968-2504261,D5065-BLACK-L,Women's Side Slit Cold Shoulder Maxi Dress Black Large D5065,1,amazon.com,Amazon,SYOSSET,NEW YORK,11791-6609,27.97,0,0,0,0,-4.2,-4.41,0,0,19.36
"Jan 28, 2017 1:36:47 PM PST",6278146391,Refund,002-8907308-0203438,D5065-BLACK-S,Women's Side Slit Cold Shoulder Maxi Dress Black Small D5065,1,amazon.com,Amazon,Keller,TX,76248,-27.97,0,0,0,0,3.36,0,0,0,-24.61
"Jan 28, 2017 2:40:13 PM PST",6278146391,Order,002-9330226-2351445,J8006-BLACK-S,Annabelle Women's Long Sleeve Comfy Tie Dye Harem Jumpsuit Romper with Pockets Black Small J8006,1,amazon.com,Amazon,GROVE CITY,OH,43123-9726,24.47,0,0,0,0,-3.67,-3.42,0,0,17.38
"Jan 28, 2017 2:41:23 PM PST",6278146391,Order,116-1919940-9136250,J8000-WINE-M,Annabelle Women's Scoop Neck Sleeveless Spaghetti Strap Harem Jumpsuit Capri Black Medium,1,amazon.com,Amazon,Doral,Florida,33122,17.47,0,0,0,0,-2.62,-3.42,0,0,11.43
"Jan 28, 2017 2:41:32 PM PST",6278146391,Order,103-0770280-1987465,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,MIAMI,FL,33125-4229,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 28, 2017 3:23:28 PM PST",6278146391,Order,109-0283268-4413036,J8002-NAVY-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Navy Small J8002,1,amazon.com,Amazon,JOHNSON CITY,TN,37601-4683,17.95,0,0,0,0,-2.69,-3.42,0,0,11.84
"Jan 28, 2017 3:38:58 PM PST",6278146391,Order,104-5785173-7857808,T1044-GREEN-S,Women's Flowy Drape Micro Suede Vest Green Olive Small T1044,1,amazon.com,Amazon,greeley,co,80634,27.97,0,0,0,0,-4.2,-3.42,0,0,20.35
"Jan 28, 2017 4:53:25 PM PST",6278146391,Order,111-3469366-1201823,P9000-BLACK-M,Annabelle Women's Comfy Harem Jogger Pants Black Medium,1,amazon.com,Amazon,HOUSTON,TEXAS,77040-3023,17.47,3.49,0,0,0,-2.62,-6.91,0,0,11.43
"Jan 28, 2017 4:53:25 PM PST",6278146391,Order,111-3469366-1201823,P9000-DARKTEAL-M,Annabelle Women's Comfy Harem Jogger Pants Dark Teal Medium,1,amazon.com,Amazon,HOUSTON,TEXAS,77040-3023,17.95,3.48,0,0,0,-2.69,-5.9,0,0,12.84
"Jan 28, 2017 5:50:03 PM PST",6278146391,Order,115-4541961-3675425,J8002-BURGUNDY-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Burgundy Large J8002,1,amazon.com,Amazon,FORT WORTH,TX,76112-1173,24.95,0,0,0,0,-3.74,-4.41,0,0,16.8
"Jan 28, 2017 6:38:44 PM PST",6278146391,Refund,108-1547816-7508210,D5061-BURGUNDY-L,Annabelle Women's 3/4 Sleeve Fringe Suede Dress Burgundy Large D5061,1,amazon.com,Amazon,MIAMI,FL,33184-2765,-24.47,0,0,0,0,2.94,0,0,0,-21.53
"Jan 28, 2017 7:39:25 PM PST",6278146391,Order,114-1521725-4629047,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,Katy,TX,77449-7026,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 28, 2017 7:44:55 PM PST",6278146391,FBA Customer Return Fee,109-5532697-0414664,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 28, 2017 7:44:55 PM PST",6278146391,FBA Customer Return Fee,109-5532697-0414664,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 28, 2017 7:44:55 PM PST",6278146391,FBA Customer Return Fee,109-5532697-0414664,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 28, 2017 8:16:11 PM PST",6278146391,Order,105-2058604-7961025,J80001-BLACK-S,Annabelle Women's Short Sleeves Comfy Harem Jumpsuit Capri Black Small,1,amazon.com,Amazon,MARYSVILLE,CA,95901-7305,17.47,0,0,0,1.27,-2.62,-3.42,-0.04,0,12.66
"Jan 28, 2017 8:21:44 PM PST",6278146391,Order,113-8977292-5852251,D5028-BLACKOFFWHITE-S,Women's Striped High Neck Sleeveless Fashion Dress Black Off White Small D5028,1,amazon.com,Amazon,Reno,Nevada,89502,23.07,0,0,0,0,-3.46,-3.42,0,0,16.19
"Jan 28, 2017 9:04:46 PM PST",6278146391,FBA Customer Return Fee,104-6675537-9167445,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 28, 2017 9:04:46 PM PST",6278146391,FBA Customer Return Fee,104-6675537-9167445,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 28, 2017 9:04:46 PM PST",6278146391,FBA Customer Return Fee,104-6675537-9167445,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.95,0,0,-1.95
"Jan 28, 2017 9:05:46 PM PST",6278146391,FBA Customer Return Fee,104-6675537-9167445,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
